<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.15	00:00:00	2915.92	2945.08	2915.88	2943.55	1779	0	1
2022.02.15	00:20:00	2943.71	2945.49	2937.90	2941.50	1135	0	1
2022.02.15	00:40:00	2941.31	2941.99	2929.42	2941.99	2300	0	1
2022.02.15	01:00:00	2941.99	2949.97	2935.58	2939.12	2705	0	1
2022.02.15	01:20:00	2939.12	2944.90	2934.81	2935.16	2383	0	1
2022.02.15	01:40:00	2935.16	2935.50	2930.30	2930.39	1340	0	1
2022.02.15	02:00:00	2930.39	2939.78	2929.91	2931.00	2174	0	1
2022.02.15	02:20:00	2931.00	2931.00	2917.29	2918.75	828	0	1
2022.02.15	02:40:00	2918.76	2919.99	2913.40	2919.97	1823	0	1
2022.02.15	03:00:00	2919.97	2925.16	2915.02	2924.41	2222	0	1
2022.02.15	03:20:00	2924.41	3023.69	2923.76	3017.83	2952	0	1
2022.02.15	03:40:00	3017.83	3021.65	3007.88	3021.65	2893	0	1
2022.02.15	04:00:00	3021.65	3035.15	3017.18	3020.96	2110	0	1
2022.02.15	04:20:00	3020.96	3030.10	3019.72	3028.92	1033	0	1
2022.02.15	04:40:00	3028.92	3038.90	3028.82	3030.72	2208	0	1
2022.02.15	05:00:00	3030.73	3033.72	3024.13	3026.48	1638	0	1
2022.02.15	05:20:00	3026.48	3029.27	3023.98	3028.31	1515	0	1
2022.02.15	05:40:00	3028.31	3030.78	3026.40	3026.78	828	0	1
2022.02.15	06:00:00	3026.78	3034.25	3022.68	3022.93	1936	0	1
2022.02.15	06:20:00	3022.93	3023.92	3012.55	3014.41	1651	0	1
2022.02.15	06:40:00	3014.55	3017.99	3014.00	3015.77	1653	0	1
2022.02.15	07:00:00	3015.77	3019.43	3011.36	3017.72	923	0	1
2022.02.15	07:20:00	3017.72	3019.02	3015.32	3016.05	1177	0	1
2022.02.15	07:40:00	3016.05	3018.10	3014.51	3017.00	778	0	1
2022.02.15	08:00:00	3017.00	3028.14	3016.40	3025.00	1143	0	1
2022.02.15	08:20:00	3025.00	3033.97	3021.32	3027.04	1255	0	1
2022.02.15	08:40:00	3027.04	3035.58	3024.96	3033.22	1805	0	1
2022.02.15	09:00:00	3033.22	3036.30	3028.30	3032.86	2368	0	1
2022.02.15	09:20:00	3032.86	3049.98	3030.57	3047.61	2096	0	1
2022.02.15	09:40:00	3047.61	3059.99	3043.40	3051.61	1830	0	1
2022.02.15	10:00:00	3051.61	3071.74	3044.89	3064.13	2392	0	1
2022.02.15	10:20:00	3064.13	3087.48	3063.61	3086.68	1122	0	1
2022.02.15	10:40:00	3086.68	3087.62	3072.85	3079.93	2515	0	1
2022.02.15	11:00:00	3079.93	3087.93	3075.00	3084.99	1824	0	1
2022.02.15	11:20:00	3084.99	3092.97	3077.56	3088.24	2167	0	1
2022.02.15	11:40:00	3088.24	3100.49	3088.24	3100.29	3500	0	1
2022.02.15	12:00:00	3100.29	3101.82	3087.69	3099.47	2314	0	1
2022.02.15	12:20:00	3099.48	3109.99	3097.44	3109.99	2765	0	1
2022.02.15	12:40:00	3109.99	3117.49	3101.20	3108.84	2861	0	1
2022.02.15	13:00:00	3108.85	3112.11	3095.25	3100.05	2427	0	1
2022.02.15	13:20:00	3100.08	3102.43	3092.88	3097.99	1965	0	1
2022.02.15	13:40:00	3097.99	3113.96	3096.91	3096.91	1726	0	1
2022.02.15	14:00:00	3096.91	3103.73	3092.28	3099.25	2323	0	1
2022.02.15	14:20:00	3099.25	3109.30	3096.50	3103.45	1477	0	1
2022.02.15	14:40:00	3103.45	3113.12	3100.70	3111.37	2201	0	1
2022.02.15	15:00:00	3111.50	3122.15	3111.50	3117.38	2756	0	1
