<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.09	16:40:00	4253.0	4261.2	4233.0	4245.5	4285	0	3
2022.03.09	17:00:00	4246.0	4268.0	4244.0	4259.4	3393	0	2
2022.03.09	17:20:00	4259.0	4268.3	4254.6	4265.4	3002	0	1
2022.03.09	17:40:00	4265.3	4274.1	4258.8	4270.6	2619	0	1
2022.03.09	18:00:00	4270.8	4272.2	4251.9	4262.0	2257	0	2
2022.03.09	18:20:00	4262.2	4274.5	4257.5	4268.4	2462	0	1
2022.03.09	18:40:00	4268.4	4280.0	4267.7	4278.5	2155	0	1
2022.03.09	19:00:00	4278.6	4282.4	4273.8	4278.2	1855	0	3
2022.03.09	19:20:00	4278.4	4291.8	4272.5	4289.8	2224	0	1
2022.03.09	19:40:00	4289.8	4290.5	4282.8	4288.4	1705	0	2
2022.03.09	20:00:00	4288.4	4288.4	4277.3	4283.3	1862	0	1
2022.03.09	20:20:00	4283.4	4288.4	4278.2	4280.4	1739	0	1
2022.03.09	20:40:00	4280.8	4282.7	4267.9	4272.0	1867	0	1
2022.03.09	21:00:00	4272.1	4282.3	4270.5	4274.5	2003	0	1
2022.03.09	21:20:00	4274.3	4284.5	4273.3	4281.6	1887	0	1
2022.03.09	21:40:00	4281.6	4285.6	4275.6	4277.6	1767	0	1
2022.03.09	22:00:00	4278.1	4294.5	4277.4	4290.2	1779	0	1
2022.03.09	22:20:00	4290.2	4299.5	4288.0	4288.3	1729	0	1
2022.03.09	22:40:00	4288.3	4294.3	4270.6	4278.5	2783	0	1
2022.03.10	01:20:00	4275.4	4276.9	4273.9	4275.5	199	0	2
2022.03.10	01:40:00	4275.4	4277.9	4273.3	4277.6	418	0	2
2022.03.10	02:00:00	4277.9	4279.9	4271.9	4274.1	888	0	2
2022.03.10	02:20:00	4274.1	4281.1	4273.6	4280.2	717	0	2
2022.03.10	02:40:00	4280.4	4281.1	4275.5	4276.6	521	0	2
2022.03.10	03:00:00	4276.4	4280.4	4273.4	4276.4	706	0	1
2022.03.10	03:20:00	4276.6	4280.1	4266.6	4268.1	1043	0	0
2022.03.10	03:40:00	4268.3	4274.1	4268.1	4273.1	672	0	1
2022.03.10	04:00:00	4273.1	4283.3	4272.8	4278.3	816	0	1
2022.03.10	04:20:00	4278.1	4281.6	4277.1	4281.3	492	0	1
2022.03.10	04:40:00	4281.1	4281.4	4275.3	4276.8	470	0	1
2022.03.10	05:00:00	4276.8	4277.8	4273.8	4275.8	519	0	1
2022.03.10	05:20:00	4276.1	4278.8	4271.6	4273.8	608	0	1
2022.03.10	05:40:00	4273.8	4277.8	4270.8	4276.1	560	0	1
2022.03.10	06:00:00	4276.1	4277.8	4270.3	4271.1	459	0	1
2022.03.10	06:20:00	4271.1	4272.6	4266.6	4267.1	448	0	1
2022.03.10	06:40:00	4267.1	4269.6	4266.6	4269.6	263	0	1
2022.03.10	07:00:00	4269.6	4270.6	4266.4	4268.1	422	0	1
2022.03.10	07:20:00	4268.1	4269.4	4266.3	4268.6	340	0	2
2022.03.10	07:40:00	4268.6	4273.2	4267.9	4271.9	526	0	2
2022.03.10	08:00:00	4272.6	4274.1	4270.0	4272.1	648	0	1
2022.03.10	08:20:00	4272.0	4272.0	4266.4	4269.9	506	0	2
2022.03.10	08:40:00	4269.9	4271.9	4267.2	4269.1	480	0	1
2022.03.10	09:00:00	4268.9	4271.1	4266.2	4268.2	956	0	2
2022.03.10	09:20:00	4268.2	4273.5	4267.2	4269.4	990	0	4
2022.03.10	09:40:00	4269.4	4271.9	4268.6	4271.1	940	0	3
2022.03.10	10:00:00	4271.3	4275.6	4260.0	4260.5	1915	0	1
2022.03.10	10:20:00	4260.3	4262.1	4245.9	4249.5	1988	0	1
2022.03.10	10:40:00	4249.7	4256.3	4246.8	4247.7	1922	0	5
2022.03.10	11:00:00	4247.9	4271.5	4247.9	4267.2	2569	0	1
2022.03.10	11:20:00	4267.0	4267.2	4252.3	4258.4	1606	0	3
2022.03.10	11:40:00	4258.4	4266.6	4245.6	4249.5	2558	0	4
2022.03.10	12:00:00	4249.8	4257.1	4242.3	4247.0	2510	0	1
